date,nav,cash,n_positions,csi300_nav
2025-10-29,42238538.96322204,17051045.86811019,6,925826.0458486688
2025-10-30,41916123.7352905,12716407.472568478,7,918429.7785452071
2025-10-31,42217336.39166981,8536592.316133084,8,904927.9725629713
2025-11-03,42413599.48929302,12592934.604964174,7,907410.3114515983
2025-11-04,42560827.78876315,16728975.57905208,6,900643.8884866073
2025-11-05,42694771.82066928,20857523.53404056,5,902312.9997871955
2025-11-06,43044213.14275262,20671674.89211556,5,915210.2885048885
2025-11-07,43153990.792990364,340.60926500800997,10,912361.3735462521
2025-11-10,43530203.809500374,340.60926500800997,10,915532.0185154241
2025-11-11,43578673.04673368,44.25840550893918,10,907170.4659657923
2025-11-12,43410663.29416412,4310124.39216751,9,905949.8152599429
2025-11-13,43451081.3245932,9520497.092167512,8,916900.918296859
2025-11-14,43215813.50982827,22320608.618718807,5,902484.6716454362
2025-11-17,42920218.94491996,26603699.747169867,4,896617.0741611954
2025-11-18,42694575.376191795,25659066.019406974,4,890794.4179509921
2025-11-19,42651277.25264138,25659066.019406974,4,894713.9254631832
2025-11-20,42567112.35357775,34015004.96365084,2,890162.6693212487
2025-11-21,42277360.48163361,42277360.48163361,0,868451.3684475123
2025-11-24,42271031.06644387,38051420.93994851,1,867367.1602113573
2025-11-25,42206470.15072655,25388680.1261599,4,875627.4044652774
2025-11-26,42151230.69049086,16959379.127418652,6,880935.2355298857
2025-11-27,42025693.182255216,4348123.763729517,9,880500.3906177473
2025-11-28,42231850.728961796,2673.9673345959745,10,882696.1336698215
2025-12-01,42747241.27127823,2673.9673345959745,10,892412.9703182881
2025-12-02,42331732.34793839,2673.9673345959745,10,888091.752562105
2025-12-03,42097330.788438454,8186468.436830179,8,883552.1125969343
2025-12-04,42193564.96122403,16514315.894680446,6,886578.5075021934
2025-12-05,42608977.646999784,16514315.894680446,6,893982.6776144372
2025-12-08,42342425.23822655,12279449.166582722,7,901238.5986510952
2025-12-09,42354612.793282166,20499070.264366765,5,896650.3040439053
2025-12-10,42281803.69374661,28947858.219503444,3,895404.2310495644
2025-12-11,42006021.843852565,37586013.74525027,1,887674.427129676
2025-12-12,42002790.76990084,37586013.74525027,1,893282.6601425648
2025-12-15,41834857.92936387,41834857.92936387,0,887649.1000557481
2025-12-16,41834857.92936387,41834857.92936387,0,877021.6313206402
2025-12-17,41834857.92936387,41834857.92936387,0,893073.9498190685
2025-12-18,41834857.92936387,41834857.92936387,0,887791.4458283881
2025-12-19,41828592.1098886,37651379.12637572,1,890792.5136597194
2025-12-22,41828592.1098886,37651379.12637572,1,899263.2773138448
2025-12-23,41765923.32422118,37651379.12637572,1,901039.6954276538
2025-12-24,41789694.04394011,37651379.12637572,1,903639.053014993
2025-12-25,41802659.92853026,37651379.12637572,1,905292.6443417079
2025-12-26,41809143.076914355,37651379.12637572,1,908159.1739946175
2025-12-29,41757593.70003724,41757593.70003724,0,904674.5113945649
2025-12-30,41751372.92398743,37604188.89078431,1,906996.8898162787
2025-12-31,41780340.99039368,37604188.89078431,1,902835.6325270088
2026-01-05,42051388.89078431,37604188.89078431,1,919958.5435789917
2026-01-06,42079540.99039368,37604188.89078431,1,934181.7903099187
2026-01-07,42003788.89078431,37604188.89078431,1,931447.8945441579
2026-01-08,42030988.89078431,37604188.89078431,1,923839.0131200907
2026-01-09,42248588.89078431,37604188.89078431,1,927986.6547267603
2026-01-12,42772052.75797181,37604188.89078431,1,934031.6369430602
2026-01-13,42660533.006995246,37604188.89078431,1,928398.0768562437
2026-01-14,42609804.85758118,37604188.89078431,1,924673.6639849484
2026-01-15,42504540.99039368,37604188.89078431,1,926526.158535105
2026-01-16,42401725.89082093,42401725.89082093,0,922711.9583302984
