date,nav,cash,n_positions,kospi_nav,kospi200_nav
2025-04-03,2507138336.970031,2256762510.638575,1,117985604.68393406,121997874.60148779
2025-04-04,2502915130.2608256,2256762510.638575,1,116975939.79968022,120440470.51925686
2025-04-07,2481100095.672901,2481100095.672901,0,110465309.37593408,113452306.79028182
2025-04-08,2481100095.672901,2481100095.672901,0,110751412.72424476,113609879.43860163
2025-04-09,2481100095.672901,2481100095.672901,0,108828399.67166911,111594415.33218512
2025-04-10,2481100095.672901,2481100095.672901,0,116009925.84087339,119124922.12979588
2025-04-11,2481100095.672901,2481100095.672901,0,115424434.07998557,118113525.59639417
2025-04-14,2481100095.672901,2481100095.672901,0,116523773.1480383,119216534.134633
2025-04-15,2480728488.0699544,2232990086.105611,1,117544825.2302349,120246253.06900217
2025-04-16,2482048251.2463245,2232990086.105611,1,116122374.42055768,118556927.69980577
2025-04-17,2481105563.263203,2232990086.105611,1,117212698.62357244,119571988.71340102
2025-04-18,2485253390.388938,2232990086.105611,1,117829979.64538367,120323207.15306535
2025-04-21,2489966830.304546,2232990086.105611,1,118067212.93585686,120674997.25163986
2025-04-22,2496000033.3965235,2232990086.105611,1,117982757.88444838,120418483.63809595
2025-04-23,2499393710.1357613,2232990086.105611,1,119829381.81749168,122371651.5812232
2025-04-24,2501279086.102004,2232990086.105611,1,119676129.111846,122291033.01696655
2025-04-25,2501844698.891877,2232990086.105611,1,120813425.50637446,123445344.27791418
2025-04-28,2504107150.0513687,2232990086.105611,1,120934888.95109671,123522298.36197734
2025-04-29,2512025729.10959,2232990086.105611,1,121720605.60914393,124247865.44028729
2025-04-30,2522395296.923927,2232990086.105611,1,121302600.55133018,124130602.07409582
2025-05-02,2519567232.974562,2232990086.105611,1,121453480.92407112,124148924.47506322
2025-05-07,2520886996.1509323,2232990086.105611,1,122118208.60397698,125072373.48382132
2025-05-08,2521640485.6016126,1980788263.932543,2,122387705.62195452,125131005.16691709
2025-05-09,2521767923.05066,1728573696.1055858,3,122282848.50756536,125138334.12730405
2025-05-12,2522820815.754371,1708997552.0830421,3,123709095.04989016,127186778.5554619
2025-05-13,2530632738.962415,1202719348.313394,5,123760811.90721332,127219758.87720327
2025-05-14,2536174918.7489715,695332376.4542061,7,125286221.9649559,128912748.72659315
2025-05-15,2527826967.9716706,695332376.4542061,7,124374771.66295792,127948990.4357067
2025-05-16,2591353475.3814464,695332376.4542061,7,124636202.74905935,128421708.3806662
2025-05-19,2540924129.99847,186995277.7339769,9,123523578.61674012,126999890.0655942
2025-05-20,2548876387.7042947,731733938.480533,7,123446715.03062683,127164791.674301
2025-05-21,2571563312.388194,209427743.20875445,9,124574996.56011727,128029608.99996336
2025-05-22,2531040782.3923206,0.0,10,123060973.70031741,126351277.07134743
2025-05-23,2577822503.0799828,0.0,10,122986007.98052791,126527172.12063469
2025-05-26,2630944931.115435,0.0,10,125467942.66545835,129030012.09278464
2025-05-27,2624053737.1534843,0.0,10,125127275.66033885,128725860.2367254
2025-05-28,2572898639.25981,22696120.344288617,10,126689694.11139525,130587416.1750156
2025-05-29,2646915403.691655,10898475.154467791,10,129085275.87859349,133049946.86503719
2025-05-30,2681023738.3685846,10898475.154467791,10,127995426.14215966,131782036.71809155
2025-06-02,2677510759.0335627,10898475.154467791,10,128057106.7976827,131807688.07944594
2025-06-04,2746358793.3636475,10898475.154467791,10,131467098.11494428,135549122.35699365
2025-06-05,2748041073.772774,0.0,10,133422374.89502427,137982337.20546743
2025-06-09,2733627032.9753027,0.0,10,135496742.7869218,140345926.93026495
2025-06-10,2761883573.3696346,0.0,10,136259685.04908353,141005533.3650922
2025-06-11,2791001413.6394944,0.0,10,137929332.94743383,142837773.46183446
2025-06-12,2860645505.9294267,0.0,10,138545665.0360832,143141925.31789368
2025-06-13,2872219040.472868,0.0,10,137340045.45389843,141925317.8936568
2025-06-16,2954742786.058423,544790110.2876699,8,139809169.54114336,144439151.30638722
2025-06-17,2982709730.760065,544790110.2876699,8,139981875.37660784,144812928.28612262
2025-06-18,2987120002.9925714,246033363.5959977,9,141020482.72229946,146161456.99732494
2025-06-19,2992308323.4203134,0.0,10,141283811.67472467,146319029.64564478
2025-06-20,2988239592.731234,0.0,10,143376209.29669818,148528711.20231596
2025-06-23,2970538615.9752097,0.0,10,143026527.4265407,148162263.1829675
2025-06-24,2950197950.4999137,0.0,10,147257345.92883947,153087324.56301075
2025-06-25,2958432427.202467,48566247.00233543,10,147476075.02265576,153728608.59687054
2025-06-26,2913325411.133609,48566247.00233543,10,146114830.40192065,152317783.722379
2025-06-27,2904136478.71657,47782988.41815686,10,144994140.3377253,151240426.54549456
2025-06-30,2947647150.923073,47782988.41815686,10,145741899.66929677,151929348.82186964
2025-07-01,3007007685.263237,47782988.41815686,10,146593567.18209553,152537652.53398806
2025-07-02,3024230494.341028,47782988.41815686,10,145901320.44049475,151867052.6585804
2025-07-03,3051865108.6577396,47782988.41815686,10,147856597.22057477,154252629.26453885
2025-07-04,2974069578.3885126,591380598.3118763,8,144915378.88528824,151247755.5058815
2025-07-07,3010599839.1313086,1169900273.676539,6,145161627.04079935,151350360.95129907
2025-07-08,3072177731.3476105,0.0,10,147793967.63188982,154355234.7099564
2025-07-09,3129835177.091133,0.0,10,148685490.33748806,154648393.12543517
2025-07-10,3258289348.0635643,0.0,10,151033625.44659168,156993660.44926527
2025-07-11,3265674372.796447,0.0,10,150679673.37720567,156865403.64249334
2025-07-14,3395460354.5772543,0.0,10,151925622.61877084,158485103.88801348
2025-07-15,3445028716.950761,0.0,10,152554290.8385248,159324269.85232145
2025-07-16,3370695568.3943467,0.0,10,151183082.4195898,157997728.02228004
2025-07-17,3422500027.7312155,249900147.67929998,9,151463492.16892907,158173623.0715673
2025-07-18,3384417380.324937,0.0,10,151263267.2717697,157975741.14111915
2025-07-21,3350597519.8703194,1273032679.934654,6,152342204.27684176,159243651.28806478
2025-07-22,3411135346.628796,1621551650.289095,5,150403059.36051396,156858074.68210635
2025-07-23,3460424972.243749,1600401686.4338849,5,151059246.64196277,157587306.2406098
2025-07-24,3492929903.3303776,1600401686.4338849,5,151376190.31803492,157583641.76041627
2025-07-25,3475901446.923545,1834652675.8488722,4,151641891.6033649,157858477.77492762
2025-07-28,3477951069.402316,2164304929.914422,3,152280998.08789968,158807578.14504015
2025-07-29,3436893002.823952,1934287013.40232,4,153279750.2407918,159712704.7528308
2025-07-30,3391649383.745552,1934287013.40232,4,154413725.3692536,161167503.38964418
2025-07-31,3381409214.131153,1257802529.1929011,6,153985282.04665905,160724101.28623256
2025-08-01,3299798972.4699407,1595122230.6523223,5,148005579.72699192,154172010.7002822
2025-08-04,3318413374.1844854,1263231184.140537,6,149350218.01739395,155663454.1390304
2025-08-05,3344153568.241708,917865748.0099843,7,151734412.58664945,158030708.3440214
2025-08-06,3337583687.8389745,250148995.43892288,9,151741055.1187827,157821832.97299278
2025-08-07,3376569851.9647503,0.0,10,153142629.39889827,159533145.22335008
2025-08-08,3442184396.657474,0.0,10,152304246.95036605,158844222.946975
2025-08-11,3402305710.8060107,0.0,10,152150519.7781394,158778262.30349225
2025-08-12,3315942085.0435658,234765923.37908816,9,151350569.12266383,158169958.5913738
2025-08-13,3181008791.313088,811199400.7258153,7,152985580.96060503,160108468.61372715
2025-08-14,3142025998.0452805,1476115720.5538187,5,153046787.1495471,159980211.8069552
2025-08-18,3123542011.5734053,2115033479.5456219,3,150751317.8309286,157275825.42416358
2025-08-19,3119552186.955122,2115033479.5456219,3,149530989.7847345,156172816.88592476
2025-08-20,3134328427.259305,2115033479.5456219,3,148512310.03544265,155249367.87716663
2025-08-21,3130952222.6452975,2821572930.007373,1,149065063.60224515,155524203.89167798
2025-08-22,3141351526.5995135,2821572930.007373,1,150345648.90421942,157022976.29081318
2025-08-25,3131683023.1896863,2508357715.7741404,2,152297129.95165184,158998131.11510134
2025-08-26,3136413168.028325,2194669416.200528,3,150850006.87976542,157356443.98842025
2025-08-27,3119468638.932946,1882675823.3617258,4,151220090.81290358,157686247.20583385
2025-08-28,3121821929.548644,1258124352.638001,6,151654702.20105046,158235919.23485655
2025-08-29,3091678919.1420727,1258124352.638001,6,151165527.15609476,157616622.08215764
2025-09-01,3101601228.873645,947917768.4549525,7,149121525.12537777,155128440.03078163
2025-09-02,3083305225.762305,947917768.4549525,7,150517405.806522,156894719.48404118
2025-09-03,3085817342.72392,934786383.2655183,7,151090086.96972427,157708234.08699477
2025-09-04,3085979059.8410754,1248294399.5598812,6,151868686.6290573,158422807.72472426
2025-09-05,3061347767.8919287,921146261.5662225,7,152072232.79228327,158620689.6551724
2025-09-08,3090707410.304327,1220873487.6325002,6,152758785.93491268,159349921.21367586
2025-09-09,3109353436.906562,1220873487.6325002,6,154678477.7214217,161706181.9780864
2025-09-10,3137861727.984916,593113095.9870958,8,157263371.6544175,164919931.10777238
2025-09-11,3150315490.9801917,593113095.9870958,8,158671114.00008538,166367400.78419876
2025-09-12,3163952152.8856006,593113095.9870958,8,161107025.42666405,169570156.47330427
2025-09-15,3182707255.86489,1185974641.5474973,6,161665472.59243792,170270072.1902598
2025-09-16,3163216853.46618,1185974641.5474973,6,163672940.69642204,173274945.94891718
2025-09-17,3136597200.2530084,872267935.9946548,7,161954422.7402343,171127560.55553523
2025-09-18,3132819011.9410057,872267935.9946548,7,164227117.6629674,174187401.5170948
2025-09-19,3116227416.304314,872567795.589233,7,163465124.3339675,173491150.28033274
2025-09-22,3114347746.619753,2148788409.70481,3,164575850.59996298,175268423.17417276
2025-09-23,3143212424.0701447,2484106596.88332,2,165408064.9829429,176459379.23705524
2025-09-24,3121006552.3133,2484106596.88332,2,164741439.43671328,176037964.01480448
2025-09-25,3119133047.90405,2484106596.88332,2,164692569.3788758,176125911.53944814
2025-09-26,3112802859.479881,2784787285.5414944,1,160656756.64134598,171508666.4956576
2025-09-29,3119544692.1253576,2472786086.244191,2,162799447.7208998,174143427.75477302
2025-09-30,3117979696.55655,2472786086.244191,2,162485825.31089422,173707354.61174834
2025-10-01,3134485433.72569,2472786086.244191,2,163967584.44318974,175664187.03506908
2025-10-02,3148890015.281973,2472786086.244191,2,168398153.37606695,180809117.2267214
2025-10-10,3131533353.1783304,2472786086.244191,2,171310903.7164967,185778152.36908644
2025-10-13,3129896753.3033257,2801389384.790607,1,170074918.27313143,183909267.47040933
2025-10-14,3129896753.3033257,2801389384.790607,1,168995981.26805937,182084356.33405402
2025-10-15,3126714227.6664963,2801389384.790607,1,173525713.7163544,187090036.27835393
2025-10-16,3128720849.968346,2488470432.252204,2,177847629.80219486,192183663.74729747
2025-10-17,3116038045.7600026,2488470432.252204,2,177872302.06440407,192561105.20722637
2025-10-20,3124963509.4372616,1863290457.2818844,4,180994292.1670312,196152295.7968412
2025-10-21,3189709329.3078794,1863290457.2818844,4,181428429.08859712,196152295.7968412
2025-10-22,3207916807.679496,1542450722.6345568,5,184267637.1089802,198831030.81827843
2025-10-23,3199850508.9199667,1542450722.6345568,5,182458970.50241265,196551724.13793105
2025-10-24,3208355805.397784,1221567081.6393123,6,187015273.07924065,201550075.12184396
2025-10-27,3242160974.0909758,1221567081.6393123,6,191818772.7447417,207295980.06522778
2025-10-28,3231495312.913495,1221567081.6393123,6,190280552.08931357,205031331.3056543
2025-10-29,3241552022.289851,1538927009.1159315,5,193636928.6829282,209428707.53783578
2025-10-30,3197594695.9365797,1538927009.1159315,5,193909272.50039142,210784565.2094251
2025-10-31,3194365274.8986006,2180192487.55773,3,194887148.1237219,212341969.291656
2025-11-03,3180936026.2389255,2169952850.6150513,3,200313622.41000554,219513357.03030527
2025-11-04,3193184791.243206,2169952850.6150513,3,195562788.5349895,213250760.37964016
2025-11-05,3191053287.6035824,2169952850.6150513,3,189996346.60732672,207189710.1396167
2025-11-06,3184344751.2193813,2169952850.6150513,3,191041596.48515156,208281725.2372751
2025-11-07,3211652601.9972935,1848739480.5745769,4,187592698.90825242,204470665.83605117
2025-11-10,3230832672.11188,1848739480.5745769,4,193261625.6173996,210821210.01135987
2025-11-11,3236725129.885717,2150341589.3982043,3,194834482.33323684,213056542.92938545
2025-11-12,3251441152.2340364,2150341589.3982043,3,196922135.2894009,215006046.39231926
2025-11-13,3249288884.315655,2513664550.728977,2,197882455.64923635,215709626.58946827
2025-11-14,3252011912.77383,2513664550.728977,2,190335590.21270338,206467807.54150024
2025-11-17,3255348157.917384,2513664550.728977,2,194021246.61349475,211312250.3572868
2025-11-18,3238109219.442807,2513664550.728977,2,187586056.37611914,203910000.36644807
2025-11-19,3253864267.6983285,2513664550.728977,2,186442117.44945744,202521162.3731174
2025-11-20,3257435233.424535,2513664550.728977,2,190016748.6703074,206749972.5163986
2025-11-21,3261278898.9933305,2844499040.981174,1,182824309.7697414,198013851.73513138
2025-11-24,3250164769.4463396,2844499040.981174,1,182482693.83145997,198178753.34383816
2025-11-25,3249556270.8536415,3249556270.8536415,0,183038768.66432914,199574920.2975558
2025-11-26,3249556270.8536415,3249556270.8536415,0,187930044.64730525,204980028.5829455
2025-11-27,3249556270.8536415,3249556270.8536415,0,189165555.6240896,206442156.18014586
2025-11-28,3249069567.4680915,2924600643.768277,1,186303573.2078211,203012202.71904433
2025-12-01,3242046996.33982,2600347378.992292,2,186008454.99447244,202997544.79827037
2025-12-02,3261403894.929941,2274158134.395264,3,189546077.82200858,207306973.50580823
2025-12-03,3262400830.0430937,2274158134.395264,3,191508946.06738374,209164864.96390486
2025-12-04,3259664255.74007,1948142879.7766314,4,191139336.6008265,208783759.0237825
2025-12-05,3291790906.944358,1618914478.7874894,5,194533670.52091685,212836674.1177764
2025-12-08,3308257258.541019,1618914478.7874894,5,197133747.38450298,215900179.55952948
2025-12-09,3317549738.690135,1618914478.7874894,5,196597600.1480336,214650591.81355125
2025-12-10,3280889314.10144,1290776400.3860722,6,196191931.2213244,214562644.28890762
2025-12-11,3271311061.9056373,1929693357.776444,4,195035181.69697717,212598482.9051999
2025-12-12,3307846453.6342945,1929693357.776444,4,197717815.74564794,215445784.0155374
2025-12-15,3288730720.192664,1929693357.776444,4,194084825.13534158,210520722.63549414
2025-12-16,3291783120.5676384,1929693357.776444,4,189745353.78600606,205767891.8245447
2025-12-17,3306427163.297721,2579493626.98848,2,192463098.3616669,209835464.83931255
2025-12-18,3305433261.3346252,2579493626.98848,2,189526150.22560886,207281322.14445382
2025-12-19,3325109390.98314,2579493626.98848,2,190761661.2023932,208289054.1976621
2025-12-22,3312662482.4363155,2248177755.798589,3,194812656.87051332,213540254.31492546
2025-12-23,3318374413.506918,2248177755.798589,3,195353074.30621123,214240170.031881
2025-12-24,3285892452.533684,2248177755.798589,3,194940288.38078788,214082597.38356116
2025-12-26,3268950672.329483,2950147983.39997,1,195939515.00026098,216233647.25713658
2025-12-29,3267400903.586096,2623358948.1034727,2,200251467.28790158,221953900.839166
2025-12-30,3264879427.847902,2941330523.371104,1,199948283.14267683,222060170.76477703
2026-01-02,3266109347.841714,2614670662.996262,2,204477541.12439093,228725860.23672542
2026-01-05,3283267453.4102554,2614670662.996262,2,211494427.39000678,237729488.07211697
2026-01-06,3285915088.594392,2614670662.996262,2,214718902.27411827,241654146.35933894
2026-01-07,3279021558.2740335,2614670662.996262,2,215932587.78817916,243497379.89666167
2026-01-08,3312063389.00051,2614670662.996262,2,215994742.9102831,243387445.49085712
2026-01-09,3354303593.0248194,2614670662.996262,2,217605556.952596,244878888.92960536
2026-01-12,3351639131.1223826,2614670662.996262,2,219430829.88949674,246568214.29880172
